Entity,Code,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh
Estonia,EST,1993,20.748428344726562,4.136499881744385,42.70199966430664
Estonia,EST,1994,18.914958953857422,5.9407501220703125,43.6830940246582
Estonia,EST,1995,14.864137649536133,6.774499893188477,40.50794219970703
Estonia,EST,1996,16.087318420410156,7.4710001945495605,42.438255310058594
Estonia,EST,1997,15.796541213989258,7.259500026702881,41.945980072021484
Estonia,EST,1998,15.86049747467041,6.889999866485596,35.542327880859375
Estonia,EST,1999,14.814796447753906,6.697500228881836,32.171348571777344
Estonia,EST,2000,13.329059600830078,7.699250221252441,34.26829528808594
Estonia,EST,2001,15.416940689086914,8.262499809265137,34.071388244628906
Estonia,EST,2002,17.262798309326172,6.928500175476074,33.307960510253906
Estonia,EST,2003,16.203380584716797,7.908750057220459,38.574161529541016
Estonia,EST,2004,16.443971633911133,9.008000373840332,38.46470260620117
Estonia,EST,2005,16.752336502075195,9.300250053405762,38.090599060058594
Estonia,EST,2006,17.5052547454834,9.398750305175781,36.387779235839844
Estonia,EST,2007,18.683673858642578,9.343000411987305,45.288360595703125
Estonia,EST,2008,17.78997230529785,8.961000442504883,40.482051849365234
Estonia,EST,2009,15.987168312072754,6.107250213623047,34.966468811035156
Estonia,EST,2010,16.479923248291016,6.541999816894531,46.825321197509766
Estonia,EST,2011,16.066844940185547,5.853250026702881,47.39324951171875
Estonia,EST,2012,19.049243927001953,6.3429999351501465,43.544464111328125
Estonia,EST,2013,18.806303024291992,6.453499794006348,48.42580795288086
Estonia,EST,2014,17.413537979125977,5.065499782562256,47.36029052734375
Estonia,EST,2015,17.381446838378906,4.540999889373779,41.96261978149414
Estonia,EST,2016,16.95469093322754,4.98075008392334,44.0644416809082
Estonia,EST,2017,17.695032119750977,4.888792514801025,50.30152893066406
Estonia,EST,2018,17.47477912902832,5.003572940826416,49.14067077636719
Estonia,EST,2019,15.588738441467285,4.660553932189941,35.806861877441406
Estonia,EST,2020,16.428133010864258,4.30049991607666,29.26274299621582
Estonia,EST,2021,17.034818649291992,4.8583478927612305,34.12241744995117
Europe,,1965,6933.4296875,1595.903564453125,9511.27734375
Europe,,1966,7553.142578125,1786.6346435546875,9385.4404296875
Europe,,1967,8203.193359375,2008.7861328125,9256.83984375
Europe,,1968,8936.365234375,2280.00830078125,9308.7978515625
Europe,,1969,9826.947265625,2583.96533203125,9432.775390625
Europe,,1970,10877.076171875,2980.235595703125,9301.57421875
Europe,,1971,11434.0732421875,3407.776123046875,9128.50390625
Europe,,1972,12275.271484375,3805.59033203125,9041.8759765625
Europe,,1973,13148.8359375,4218.34716796875,9165.501953125
Europe,,1974,12937.708984375,4606.60302734375,9130.0703125
Europe,,1975,12798.2314453125,4989.5654296875,9112.6826171875
Europe,,1976,13493.7744140625,5461.017578125,9350.599609375
Europe,,1977,13559.6376953125,5792.314453125,9406.33984375
Europe,,1978,14288.7548828125,6109.83349609375,9481.1767578125
Europe,,1979,14616.533203125,6470.533203125,9749.822265625
Europe,,1980,14167.720703125,6579.61669921875,9730.22265625
Europe,,1981,13576.3388671875,6774.275390625,9603.9287109375
Europe,,1982,13103.4501953125,7038.40576171875,9685.923828125
Europe,,1983,12790.3408203125,7458.5693359375,9767.6875
Europe,,1984,12839.5009765625,8014.57421875,9707.4052734375
Europe,,1985,12087.6318359375,7673.37109375,9429.6201171875
Europe,,1986,12438.0361328125,7815.6396484375,9419.2158203125
Europe,,1987,12472.55859375,8216.1875,9503.837890625
Europe,,1988,12468.501953125,8473.3798828125,9326.826171875
Europe,,1989,12485.8974609375,8641.2294921875,9140.236328125
Europe,,1990,12604.4931640625,9065.8994140625,8624.0703125
Europe,,1991,12446.9375,9232.2734375,8048.17919921875
Europe,,1992,11973.353515625,8846.302734375,7558.15869140625
Europe,,1993,11207.05078125,8842.119140625,7005.54345703125
Europe,,1994,10876.2099609375,8438.8818359375,6476.7724609375
Europe,,1995,10733.0166015625,8537.6513671875,6357.18896484375
Europe,,1996,10565.2001953125,9068.158203125,6163.89990234375
Europe,,1997,10620.099609375,8655.7802734375,5895.84130859375
Europe,,1998,10740.8642578125,8868.4853515625,5670.3603515625
Europe,,1999,10628.09765625,9048.177734375,5434.796875
Europe,,2000,10464.439453125,9259.31640625,5580.73583984375
Europe,,2001,10656.6201171875,9413.88671875,5552.18212890625
Europe,,2002,10553.80859375,9468.4990234375,5544.81640625
Europe,,2003,10666.9169921875,9779.3154296875,5715.42724609375
Europe,,2004,10724.001953125,10045.515625,5570.40771484375
Europe,,2005,10793.978515625,10212.3173828125,5399.341796875
Europe,,2006,10895.5234375,10348,5594.43115234375
Europe,,2007,10682.3837890625,10317.6123046875,5584.81640625
Europe,,2008,10634.05859375,10332.9423828125,5385.916015625
Europe,,2009,10115.4052734375,9584.75,4794.521484375
Europe,,2010,10068.5,10317.7451171875,4956.08642578125
Europe,,2011,9965.8515625,9934.3984375,5147.8056640625
Europe,,2012,9708.623046875,9704.39453125,5267.5966796875
Europe,,2013,9501.0078125,9545.5732421875,5085.50537109375
Europe,,2014,9421.044921875,8946.7861328125,4729.880859375
Europe,,2015,9452.6845703125,8898.1474609375,4620.25048828125
Europe,,2016,9657.9326171875,9313.681640625,4403.33056640625
Europe,,2017,9771.1015625,9565.4990234375,4148.79833984375
Europe,,2018,9806.185546875,9739.818359375,4134.544921875
Europe,,2019,9810.03515625,9746.0009765625,3578.727783203125
Europe,,2020,8636.1708984375,9369.796875,3085.281494140625
Europe,,2021,9087.599609375,10073.8193359375,3253.3857421875
Europe (BP),,1965,4980.56884765625,379.1452941894531,6094.7705078125
Europe (BP),,1966,5467.01123046875,429.26025390625,5847.71826171875
Europe (BP),,1967,5934.4970703125,514.361083984375,5658.220703125
Europe (BP),,1968,6525.95263671875,666.404296875,5745.59130859375
Europe (BP),,1969,7267.22705078125,859.5315551757812,5820.681640625
Europe (BP),,1970,8055.97314453125,1085.3883056640625,5725.02734375
Europe (BP),,1971,8453.693359375,1336.557861328125,5480.0576171875
Europe (BP),,1972,9047.5966796875,1627.107421875,5293.9541015625
Europe (BP),,1973,9694.9931640625,1849.1982421875,5378.12646484375
Europe (BP),,1974,9126.41015625,2094.446533203125,5329.3046875
Europe (BP),,1975,8810.3935546875,2248.595703125,5204.39208984375
Europe (BP),,1976,9410.9296875,2444.750244140625,5449.98779296875
Europe (BP),,1977,9328.6005859375,2560.3447265625,5436.55322265625
Europe (BP),,1978,9800.7236328125,2663.357666015625,5536.94482421875
Europe (BP),,1979,10024.283203125,2811.931884765625,5778.3681640625
Europe (BP),,1980,9348.720703125,2808.8427734375,5886.5380859375
Europe (BP),,1981,8711.056640625,2781.232666015625,5786.8486328125
Europe (BP),,1982,8287.650390625,2728.287353515625,5819.36962890625
Europe (BP),,1983,8057.64013671875,2837.048828125,5900.3818359375
Europe (BP),,1984,8105.10791015625,2971.759765625,5890.3330078125
Europe (BP),,1985,9066.216796875,4026.460693359375,7239.4033203125
Europe (BP),,1986,9345.302734375,4129.31005859375,7178.00830078125
Europe (BP),,1987,9388.736328125,4311.67529296875,7235.8017578125
Europe (BP),,1988,9435.3642578125,4348.9130859375,7086.99609375
Europe (BP),,1989,9402.841796875,4469.701171875,6998.9482421875
Europe (BP),,1990,9582.48828125,4826.92041015625,6665.6689453125
Europe (BP),,1991,9499.900390625,4886.93994140625,6281.0517578125
Europe (BP),,1992,9252.068359375,4618.9638671875,5911.43798828125
Europe (BP),,1993,9040.34765625,4642.2138671875,5524.59130859375
Europe (BP),,1994,8997.2509765625,4508.47314453125,5208.03759765625
Europe (BP),,1995,9170.3984375,4762.98193359375,5150.1103515625
Europe (BP),,1996,9265.98828125,5277.2451171875,5004.18115234375
Europe (BP),,1997,9343.251953125,5155.93603515625,4866.9306640625
Europe (BP),,1998,9533.568359375,5230.537109375,4732.11181640625
Europe (BP),,1999,9395.0908203125,5438.86279296875,4470.14306640625
Europe (BP),,2000,9278.9990234375,5584.93603515625,4600.32861328125
Europe (BP),,2001,9404.705078125,5694.591796875,4558.57373046875
Europe (BP),,2002,9374.3466796875,5712.71630859375,4556.1845703125
Europe (BP),,2003,9427.9892578125,5971.0380859375,4737.7275390625
Europe (BP),,2004,9515.8828125,6115.666015625,4658.2900390625
Europe (BP),,2005,9582.1396484375,6275.51318359375,4549.14501953125
Europe (BP),,2006,9607.595703125,6228.6611328125,4763.25732421875
Europe (BP),,2007,9418.421875,6173.63232421875,4827.1591796875
Europe (BP),,2008,9315.21875,6259.033203125,4551.23095703125
Europe (BP),,2009,8854.6328125,5774.75830078125,4074.939453125
Europe (BP),,2010,8754.1181640625,6229.46923828125,4261.18505859375
Europe (BP),,2011,8518.453125,5804.173828125,4439.37939453125
Europe (BP),,2012,8228.2314453125,5657.2265625,4538.14453125
Europe (BP),,2013,8079.78955078125,5543.861328125,4390.1201171875
Europe (BP),,2014,7925.38134765625,5000.05419921875,4122.1123046875
Europe (BP),,2015,8125.62646484375,5092,3944.306884765625
Europe (BP),,2016,8315.9931640625,5374.38818359375,3803.14501953125
Europe (BP),,2017,8463.625,5588.0869140625,3621.81201171875
Europe (BP),,2018,8445.1494140625,5474.0078125,3587.220703125
Europe (BP),,2019,8410.384765625,5544.841796875,3060.026611328125
Europe (BP),,2020,7291.36083984375,5419.5517578125,2633.6796875
Europe (BP),,2021,7658.50146484375,5710.63232421875,2781.195556640625
European Union (27),,1965,3844.244140625,367.09136962890625,4557.67431640625
European Union (27),,1966,4236.73486328125,416.6446533203125,4377.40625
European Union (27),,1967,4601.55029296875,495.3582763671875,4293.3740234375
European Union (27),,1968,5090,628.4307861328125,4372.66943359375
European Union (27),,1969,5719.05810546875,789.871826171875,4476.9267578125
European Union (27),,1970,6391.1318359375,956.7551879882812,4439.7978515625
European Union (27),,1971,6730.61279296875,1133.068603515625,4313.1923828125
European Union (27),,1972,7222.54345703125,1340.764404296875,4248.19775390625
European Union (27),,1973,7783.380859375,1538.9798583984375,4253.13232421875
European Union (27),,1974,7325.05712890625,1723.564697265625,4307.38916015625
European Union (27),,1975,7157.833984375,1857.8681640625,4168.64453125
European Union (27),,1976,7719.07275390625,2030.190185546875,4389.21435546875
European Union (27),,1977,7590.744140625,2115.3974609375,4372.08447265625
European Union (27),,1978,7987.10498046875,2197.08154296875,4480.2470703125
European Union (27),,1979,8215.2646484375,2298.784423828125,4640.87744140625
European Union (27),,1980,7723.49609375,2290.25,4812.97216796875
European Union (27),,1981,7195.95703125,2253.893310546875,4692.39501953125
European Union (27),,1982,6757.837890625,2193.687255859375,4765.57080078125
European Union (27),,1983,6528.5830078125,2276.896728515625,4806.87939453125
European Union (27),,1984,6389.34326171875,2394.41064453125,4987.1806640625
European Union (27),,1985,6637.49462890625,2511.4228515625,5126.36279296875
European Union (27),,1986,6861.078125,2547.807373046875,4996.9208984375
European Union (27),,1987,6879.4404296875,2681.79150390625,5043.87646484375
European Union (27),,1988,6902.18408203125,2679.201416015625,4978.21728515625
European Union (27),,1989,6913.9599609375,2773.62451171875,4990.76025390625
European Union (27),,1990,7062.67822265625,2913.04296875,4546.3896484375
European Union (27),,1991,7076.55810546875,2982.068603515625,4285.25634765625
European Union (27),,1992,7098.5595703125,2883.697509765625,3984.926513671875
European Union (27),,1993,6990.849609375,2941.936767578125,3809.9541015625
European Union (27),,1994,7022.49462890625,2905.958740234375,3722.74267578125
European Union (27),,1995,7176.1708984375,3147.951904296875,3674.750244140625
European Union (27),,1996,7313.56201171875,3419.7099609375,3682.930908203125
European Union (27),,1997,7378.53515625,3328.07666015625,3572.78662109375
European Union (27),,1998,7596.8056640625,3419.599609375,3410.591552734375
European Union (27),,1999,7540.52587890625,3505.4228515625,3249.3876953125
European Union (27),,2000,7441.53662109375,3588.841064453125,3293.93505859375
European Union (27),,2001,7545.8837890625,3713.280517578125,3285.513671875
European Union (27),,2002,7493.47265625,3739.97900390625,3303.57080078125
European Union (27),,2003,7525.32470703125,3941.938232421875,3416.377685546875
European Union (27),,2004,7570.95458984375,4048.0625,3356.35986328125
European Union (27),,2005,7589.904296875,4186.89208984375,3246.227783203125
European Union (27),,2006,7594.5634765625,4173.6826171875,3334.46044921875
European Union (27),,2007,7432.3505859375,4105.03173828125,3366.726318359375
European Union (27),,2008,7359.427734375,4187.07666015625,3119.53662109375
